,Sold_Date,latitude,longitude,year,quarter,Sold_Price
321,2002-09-30 00:00:00+00:00,-32.73141593,152.11136899,2002,3,250000.0
322,2002-11-22 00:00:00+00:00,-31.02401646,152.85303628,2002,4,118000.0
323,2002-11-26 00:00:00+00:00,-28.34769049,153.47130713,2002,4,360000.0
324,2002-12-24 00:00:00+00:00,-32.93519404,151.62783256,2002,4,140000.0
325,2003-01-06 00:00:00+00:00,-34.0387437,151.11186088,2003,1,285000.0
326,2003-01-23 00:00:00+00:00,-29.71873892,152.93896713,2003,1,68000.0
327,2003-02-04 00:00:00+00:00,-32.89703041,151.66815549,2003,1,184000.0
328,2003-02-05 00:00:00+00:00,-28.66991267,153.2833991,2003,1,221000.0
329,2003-02-14 00:00:00+00:00,-33.96764716,151.24762999,2003,1,660000.0
330,2003-02-15 00:00:00+00:00,-33.99487608,151.13381668,2003,1,795000.0
331,2003-02-20 00:00:00+00:00,-32.27050563,148.62642128,2003,1,138000.0
332,2003-02-25 00:00:00+00:00,-33.72995877,150.71283324,2003,1,246000.0
333,2003-03-06 00:00:00+00:00,-33.9025237,151.20646179,2003,1,465000.0
334,2003-04-02 00:00:00+00:00,-33.76451193,151.04429459,2003,2,35000.0
335,2003-04-16 00:00:00+00:00,-34.36234948,150.9138063,2003,2,260000.0
336,2003-04-16 00:00:00+00:00,-28.21455596,153.51736856,2003,2,180000.0
337,2003-04-30 00:00:00+00:00,-33.83614619,151.00797516,2003,2,307000.0
338,2003-05-05 00:00:00+00:00,-33.64961801,151.31106219,2003,2,762000.0
339,2003-05-23 00:00:00+00:00,-33.73928991,150.48448687,2003,2,282000.0
340,2003-05-29 00:00:00+00:00,-33.95258979,151.03077762,2003,2,460000.0
341,2003-06-04 00:00:00+00:00,-28.86032859,153.01490973,2003,2,265000.0
342,2003-06-24 00:00:00+00:00,-35.14537561,147.35397233,2003,2,65000.0
343,2003-06-26 00:00:00+00:00,-33.83446079,150.97736844,2003,2,375000.0
344,2003-07-07 00:00:00+00:00,-32.9446267,151.66246935,2003,3,189000.0
345,2003-07-24 00:00:00+00:00,-33.76909779,150.78682996,2003,3,200000.0
346,2003-08-01 00:00:00+00:00,-33.91443848,151.08413767,2003,3,395000.0
347,2003-08-13 00:00:00+00:00,-34.83864277,150.59855617,2003,3,297500.0
348,2003-08-18 00:00:00+00:00,-30.2156244,151.67668661,2003,3,115000.0
349,2003-09-12 00:00:00+00:00,-35.8405351,146.79810527,2003,3,69500.0
350,2003-10-10 00:00:00+00:00,-33.8186251,151.06220321,2003,4,512000.0
351,2003-10-13 00:00:00+00:00,-34.03315631,151.02841662,2003,4,640000.0
352,2003-10-13 00:00:00+00:00,-33.76206463,150.9886258,2003,4,400000.0
353,2003-10-22 00:00:00+00:00,-34.54358066,150.78667669,2003,4,217000.0
354,2003-10-31 00:00:00+00:00,-28.17817692,153.5326163,2003,4,275000.0
355,2003-11-10 00:00:00+00:00,-33.70207127,151.10909906,2003,4,325000.0
356,2003-11-11 00:00:00+00:00,-33.79138246,151.12058929,2003,4,635000.0
357,2003-11-23 00:00:00+00:00,-33.67779454,150.92607424,2003,4,498000.0
358,2003-11-26 00:00:00+00:00,-33.81162853,151.09791716,2003,4,335000.0
359,2003-11-26 00:00:00+00:00,-31.09195156,150.88212923,2003,4,37500.0
360,2003-12-13 00:00:00+00:00,-33.9426292,151.10088842,2003,4,564000.0
361,2003-12-20 00:00:00+00:00,-33.44082001,151.35400693,2003,4,300000.0
362,2004-01-09 00:00:00+00:00,-34.74607786,149.70804817,2004,1,275000.0
363,2004-01-30 00:00:00+00:00,-33.27209188,149.064499,2004,1,109000.0
364,2004-01-30 00:00:00+00:00,-35.21945737,146.72546342,2004,1,146000.0
365,2004-02-11 00:00:00+00:00,-35.35201129,149.22414656,2004,1,235000.0
366,2004-03-09 00:00:00+00:00,-32.575034,149.59415642,2004,1,550000.0
367,2004-03-13 00:00:00+00:00,-33.54598856,150.85829338,2004,1,404250.0
368,2004-03-25 00:00:00+00:00,-33.65850015,150.79848268,2004,1,989000.0
369,2004-04-05 00:00:00+00:00,-34.54508242,150.84145805,2004,2,364055.0
370,2004-04-13 00:00:00+00:00,-33.0140759,151.64261039,2004,2,315000.0
371,2004-04-30 00:00:00+00:00,-33.21006645,151.49832383,2004,2,330000.0
372,2004-05-04 00:00:00+00:00,-36.03428673,146.95080824,2004,2,164000.0
373,2004-05-04 00:00:00+00:00,-33.65633248,151.31916254,2004,2,1475000.0
374,2004-05-07 00:00:00+00:00,-28.19912371,153.5340544,2004,2,270000.0
375,2004-05-13 00:00:00+00:00,-31.12798278,150.9409338,2004,2,338800.0
376,2004-05-21 00:00:00+00:00,-28.27702474,153.46166829,2004,2,367000.0
377,2004-05-31 00:00:00+00:00,-33.78332352,151.28472337,2004,2,515000.0
378,2004-06-24 00:00:00+00:00,-33.8817763,151.14409586,2004,2,780000.0
379,2004-06-29 00:00:00+00:00,-33.80153498,151.03916226,2004,2,435000.0
380,2004-07-12 00:00:00+00:00,-33.77087039,150.68402073,2004,3,341000.0
381,2004-07-16 00:00:00+00:00,-33.68129827,150.91889628,2004,3,415000.0
382,2004-07-24 00:00:00+00:00,-33.85476666,151.14443663,2004,3,789375.0
383,2004-07-28 00:00:00+00:00,-33.79421828,150.89802798,2004,3,245000.0
384,2004-07-30 00:00:00+00:00,-33.90431464,151.14045519,2004,3,395000.0
385,2004-08-06 00:00:00+00:00,-33.70811778,150.92196266,2004,3,295000.0
386,2004-08-18 00:00:00+00:00,-33.08086501,151.63223237,2004,3,305000.0
387,2004-08-27 00:00:00+00:00,-33.86679952,151.09595329,2004,3,265000.0
388,2004-09-01 00:00:00+00:00,-35.98648234,146.63389838,2004,3,165000.0
389,2004-09-03 00:00:00+00:00,-33.87683546,151.20671804,2004,3,1235000.0
390,2004-09-16 00:00:00+00:00,-30.29141659,153.13526754,2004,3,225000.0
391,2004-09-17 00:00:00+00:00,-30.28620711,153.10742346,2004,3,267000.0
392,2004-09-28 00:00:00+00:00,-34.03199017,151.00851738,2004,3,693000.0
393,2004-09-28 00:00:00+00:00,-34.04187749,151.03289818,2004,3,531000.0
394,2004-10-27 00:00:00+00:00,-33.9131629,151.26343574,2004,4,517500.0
395,2004-11-18 00:00:00+00:00,-31.06218977,152.83496413,2004,4,195000.0
396,2004-11-26 00:00:00+00:00,-29.0519967,152.02490404,2004,4,135000.0
397,2004-12-01 00:00:00+00:00,-34.86034215,150.5745003,2004,4,235000.0
398,2004-12-09 00:00:00+00:00,-33.79650101,150.68220395,2004,4,460000.0
399,2004-12-13 00:00:00+00:00,-34.01483613,150.6786153,2004,4,398000.0
400,2005-01-14 00:00:00+00:00,-33.63219299,151.14299592,2005,1,495000.0
401,2005-01-20 00:00:00+00:00,-33.75374663,151.03563115,2005,1,850000.0
402,2005-01-29 00:00:00+00:00,-33.79909033,151.00478636,2005,1,285000.0
403,2005-02-03 00:00:00+00:00,-34.33874185,150.91545768,2005,1,465000.0
404,2005-02-17 00:00:00+00:00,-32.04221502,152.53909521,2005,1,200000.0
405,2005-03-04 00:00:00+00:00,-36.00202187,146.38555351,2005,1,35000.0
406,2005-03-09 00:00:00+00:00,-32.90441478,151.74029254,2005,1,190000.0
407,2005-03-24 00:00:00+00:00,-33.73110541,150.89704494,2005,1,393950.0
408,2005-05-26 00:00:00+00:00,-33.60050229,150.76072929,2005,2,328000.0
409,2005-05-31 00:00:00+00:00,-33.72794283,150.91885466,2005,2,575000.0
410,2005-06-14 00:00:00+00:00,-30.50990119,151.66553589,2005,2,270000.0
411,2005-07-18 00:00:00+00:00,-33.8118924,151.17654035,2005,3,152000.0
412,2005-07-25 00:00:00+00:00,-33.77868696,151.04847564,2005,3,433000.0
413,2005-08-21 00:00:00+00:00,-34.01382251,151.06397162,2005,3,375000.0
414,2005-08-24 00:00:00+00:00,-33.83878432,148.6882355,2005,3,105000.0
415,2005-08-25 00:00:00+00:00,-33.51699446,151.32595513,2005,3,475000.0
416,2005-10-01 00:00:00+00:00,-33.78326376,151.08403057,2005,4,270000.0
417,2005-10-20 00:00:00+00:00,-34.06379572,150.82375375,2005,4,308000.0
418,2005-10-26 00:00:00+00:00,-33.67929961,151.11625817,2005,4,512000.0
419,2005-11-07 00:00:00+00:00,-33.85091665,151.15774772,2005,4,485000.0
420,2005-11-08 00:00:00+00:00,-35.16069712,147.36041003,2005,4,259500.0
421,2005-11-18 00:00:00+00:00,-35.40542992,149.19257143,2005,4,493000.0
422,2005-12-01 00:00:00+00:00,-34.00087926,151.0636638,2005,4,485000.0
423,2005-12-08 00:00:00+00:00,-33.88579487,151.17493578,2005,4,142500.0
424,2005-12-13 00:00:00+00:00,-33.84583449,150.97329689,2005,4,445000.0
425,2005-12-22 00:00:00+00:00,-30.07000253,153.19684371,2005,4,415000.0
426,2006-02-11 00:00:00+00:00,-34.2824299,146.05386714,2006,1,275000.0
427,2006-02-16 00:00:00+00:00,-32.9676012,151.65549365,2006,1,489000.0
428,2006-04-07 00:00:00+00:00,-33.12279195,148.18171707,2006,2,32500.0
429,2006-04-10 00:00:00+00:00,-30.50817926,151.66069696,2006,2,135000.0
430,2006-05-12 00:00:00+00:00,-33.76467286,150.6162829,2006,2,360000.0
431,2006-05-30 00:00:00+00:00,-33.88874531,151.27459952,2006,2,538000.0
432,2006-06-06 00:00:00+00:00,-33.75128569,150.82981703,2006,2,347500.0
433,2006-06-06 00:00:00+00:00,-33.78224967,150.8157001,2006,2,16644000.0
434,2006-06-21 00:00:00+00:00,-32.93117508,151.58302511,2006,2,222000.0
435,2006-06-23 00:00:00+00:00,-33.95491195,151.05828963,2006,2,588000.0
436,2006-07-20 00:00:00+00:00,-33.82633677,151.11824631,2006,3,505000.0
437,2006-07-27 00:00:00+00:00,-33.907345,151.10219199,2006,3,378000.0
438,2006-07-31 00:00:00+00:00,-34.15505044,150.52424268,2006,3,752000.0
439,2006-08-11 00:00:00+00:00,-33.71409926,150.99586698,2006,3,590000.0
440,2006-09-08 00:00:00+00:00,-33.25559395,151.5102847,2006,3,168000.0
441,2006-09-21 00:00:00+00:00,-34.03639522,151.02941408,2006,3,727500.0
442,2006-09-27 00:00:00+00:00,-34.26639901,150.96305917,2006,3,343000.0
443,2006-10-24 00:00:00+00:00,-30.32799379,149.78891887,2006,4,230000.0
444,2006-11-09 00:00:00+00:00,-33.69547862,151.29066734,2006,4,300000.0
445,2006-11-16 00:00:00+00:00,-33.92553207,151.23398634,2006,4,275000.0
446,2006-11-22 00:00:00+00:00,-33.91478852,151.20905994,2006,4,360000.0
447,2006-11-24 00:00:00+00:00,-33.74122142,151.00541484,2006,4,528000.0
448,2006-12-01 00:00:00+00:00,-33.92946543,150.94889532,2006,4,390000.0
449,2006-12-11 00:00:00+00:00,-33.88674787,150.91376018,2006,4,116500.0
450,2006-12-12 00:00:00+00:00,-33.75813907,150.70471308,2006,4,245000.0
451,2006-12-15 00:00:00+00:00,-33.82094301,151.21820516,2006,4,437000.0
452,2006-12-19 00:00:00+00:00,-32.30459024,150.88191152,2006,4,240000.0
453,2007-01-08 00:00:00+00:00,-30.59144269,153.00495264,2007,1,415000.0
454,2007-02-02 00:00:00+00:00,-33.78830193,150.92007254,2007,1,345000.0
455,2007-02-02 00:00:00+00:00,-34.03117407,151.10915981,2007,1,365000.0
456,2007-02-09 00:00:00+00:00,-29.53583826,150.5806513,2007,1,245000.0
457,2007-02-20 00:00:00+00:00,-33.88510738,151.27966498,2007,1,892000.0
458,2007-03-05 00:00:00+00:00,-33.83746436,151.20841405,2007,1,310000.0
459,2007-03-10 00:00:00+00:00,-33.84165545,151.1372057,2007,1,4150000.0
460,2007-03-23 00:00:00+00:00,-34.83098521,150.60541363,2007,1,155500.0
461,2007-03-26 00:00:00+00:00,-33.93857686,151.02109461,2007,1,390000.0
462,2007-04-02 00:00:00+00:00,-33.86898845,151.27503399,2007,2,1061750.0
463,2007-04-11 00:00:00+00:00,-35.34764713,149.21425601,2007,2,436000.0
464,2007-05-09 00:00:00+00:00,-33.43084161,151.36111741,2007,2,362500.0
465,2007-05-15 00:00:00+00:00,-33.92100118,151.25329994,2007,2,395000.0
466,2007-05-25 00:00:00+00:00,-33.8344172,151.05756473,2007,2,9000000.0
467,2007-06-05 00:00:00+00:00,-32.91666747,151.60126254,2007,2,169000.0
468,2007-06-18 00:00:00+00:00,-33.74594193,150.46746874,2007,2,480000.0
469,2007-06-20 00:00:00+00:00,-33.86622925,151.2212395,2007,2,660000.0
470,2007-06-20 00:00:00+00:00,-32.27444027,148.62272843,2007,2,118000.0
471,2007-07-06 00:00:00+00:00,-28.82317178,153.34075287,2007,3,160000.0
472,2007-07-23 00:00:00+00:00,-33.88488776,151.18146691,2007,3,470000.0
473,2007-08-07 00:00:00+00:00,-33.277651,149.11395939,2007,3,225000.0
474,2007-08-07 00:00:00+00:00,-33.74133451,150.80167179,2007,3,206000.0
475,2007-08-22 00:00:00+00:00,-33.73596121,150.81514933,2007,3,185000.0
476,2007-09-06 00:00:00+00:00,-32.7385895,151.60153204,2007,3,145000.0
477,2007-09-07 00:00:00+00:00,-33.83506556,151.21951265,2007,3,1055000.0
478,2007-10-15 00:00:00+00:00,-33.4636423,151.40655996,2007,4,244755.0
479,2007-10-16 00:00:00+00:00,-28.86666649,153.56221223,2007,4,243000.0
480,2007-10-18 00:00:00+00:00,-33.87843315,151.21369881,2007,4,356500.0
481,2007-11-26 00:00:00+00:00,-33.88746001,151.09851981,2007,4,2200000.0
482,2007-11-30 00:00:00+00:00,-34.03196748,150.74276677,2007,4,230000.0
483,2007-11-30 00:00:00+00:00,-35.99536906,146.37896246,2007,4,217000.0
484,2007-12-03 00:00:00+00:00,-33.95623377,151.05079726,2007,4,505000.0
485,2007-12-16 00:00:00+00:00,-33.73240946,150.95407066,2007,4,135000.0
486,2007-12-20 00:00:00+00:00,-32.94419498,151.69237845,2007,4,350000.0
487,2008-01-24 00:00:00+00:00,-32.98118138,151.6754584,2008,1,315000.0
488,2008-02-01 00:00:00+00:00,-33.88922248,151.11781602,2008,1,359000.0
489,2008-02-12 00:00:00+00:00,-31.44779205,152.92292719,2008,1,329500.0
490,2008-02-20 00:00:00+00:00,-35.16224751,147.35479393,2008,1,165000.0
491,2008-03-01 00:00:00+00:00,-33.78702138,151.24830045,2008,1,880000.0
492,2008-05-09 00:00:00+00:00,-33.8346364,151.05535349,2008,2,360000.0
493,2008-05-09 00:00:00+00:00,-33.09919422,151.47393318,2008,2,315000.0
494,2008-05-10 00:00:00+00:00,-33.96966897,151.10782274,2008,2,190000.0
495,2008-05-16 00:00:00+00:00,-33.94318777,151.22982361,2008,2,630000.0
496,2008-05-16 00:00:00+00:00,-31.0658185,150.91007116,2008,2,117500.0
497,2008-06-03 00:00:00+00:00,-33.84063093,151.00939802,2008,2,224500.0
498,2008-06-24 00:00:00+00:00,-33.83038189,151.08557195,2008,2,820000.0
499,2008-07-08 00:00:00+00:00,-36.67597197,149.83874578,2008,3,211250.0
500,2008-07-28 00:00:00+00:00,-33.92872267,150.92171872,2008,3,160000.0
501,2008-08-19 00:00:00+00:00,-28.86514501,153.59048906,2008,3,418000.0
502,2008-08-30 00:00:00+00:00,-34.03271296,151.08396225,2008,3,635000.0
503,2008-09-17 00:00:00+00:00,-33.91144288,151.26718023,2008,3,28000.0
504,2008-10-29 00:00:00+00:00,-33.77638031,151.02130523,2008,4,520000.0
505,2008-11-07 00:00:00+00:00,-33.96474,151.10021293,2008,4,360000.0
506,2008-11-18 00:00:00+00:00,-31.44641611,152.92744717,2008,4,287000.0
507,2008-11-24 00:00:00+00:00,-33.79697873,151.24851513,2008,4,1050000.0
508,2008-11-27 00:00:00+00:00,-33.91405944,150.96393687,2008,4,565000.0
509,2008-12-03 00:00:00+00:00,-35.02863182,149.26892144,2008,4,205000.0
510,2009-01-24 00:00:00+00:00,-33.98632005,151.10031158,2009,1,775000.0
511,2009-01-29 00:00:00+00:00,-33.73223982,150.91965633,2009,1,387000.0
512,2009-02-05 00:00:00+00:00,-33.96277474,151.05086413,2009,1,490000.0
513,2009-02-10 00:00:00+00:00,-35.34124847,149.24570695,2009,1,1430000.0
514,2009-02-16 00:00:00+00:00,-32.89931302,151.71653861,2009,1,190000.0
515,2009-03-19 00:00:00+00:00,-33.51630903,151.32019528,2009,1,255000.0
516,2009-03-28 00:00:00+00:00,-33.95833032,151.11053131,2009,1,525500.0
517,2009-04-24 00:00:00+00:00,-33.79893889,151.00077159,2009,2,272000.0
518,2009-04-28 00:00:00+00:00,-33.89276308,151.1371343,2009,2,1000000.0
519,2009-05-14 00:00:00+00:00,-28.27523141,153.45034349,2009,2,325000.0
520,2009-05-20 00:00:00+00:00,-33.92710352,151.25905181,2009,2,950000.0
521,2009-06-22 00:00:00+00:00,-28.81659055,153.34218959,2009,2,340000.0
522,2009-07-21 00:00:00+00:00,-32.77657734,151.60981713,2009,3,243000.0
523,2009-08-08 00:00:00+00:00,-34.02981093,151.06433946,2009,3,330000.0
524,2009-08-14 00:00:00+00:00,-33.89045886,150.84521051,2009,3,35000.0
525,2009-08-22 00:00:00+00:00,-33.89425216,151.17449367,2009,3,1150000.0
526,2009-09-02 00:00:00+00:00,-34.01957398,151.04410384,2009,3,475000.0
527,2009-09-16 00:00:00+00:00,-35.36942299,150.44038997,2009,3,319000.0
528,2009-09-16 00:00:00+00:00,-33.88531619,150.97485674,2009,3,310000.0
529,2009-09-23 00:00:00+00:00,-29.77505019,151.09939521,2009,3,223000.0
530,2009-10-01 00:00:00+00:00,-33.93734376,150.9551694,2009,4,330000.0
531,2009-10-06 00:00:00+00:00,-33.75382485,151.15062093,2009,4,642000.0
532,2009-11-04 00:00:00+00:00,-33.87804826,151.20602572,2009,4,383000.0
533,2009-11-13 00:00:00+00:00,-33.86937733,151.12477218,2009,4,475000.0
534,2009-11-13 00:00:00+00:00,-33.94025791,151.23635004,2009,4,590000.0
535,2009-11-17 00:00:00+00:00,-31.9873815,141.45701194,2009,4,152000.0
536,2009-11-27 00:00:00+00:00,-35.74670293,150.2043593,2009,4,345000.0
537,2009-12-14 00:00:00+00:00,-32.24172445,148.63708943,2009,4,140000.0
538,2009-12-15 00:00:00+00:00,-33.86946737,151.2258377,2009,4,412000.0
539,2009-12-15 00:00:00+00:00,-28.22319422,153.47098335,2009,4,430000.0
540,2010-01-16 00:00:00+00:00,-33.9697957,151.12268453,2010,1,342000.0
541,2010-01-22 00:00:00+00:00,-32.54758261,148.95264391,2010,1,115000.0
542,2010-01-27 00:00:00+00:00,-33.87849864,151.21208808,2010,1,826320.0
543,2010-02-19 00:00:00+00:00,-33.86377763,151.27939927,2010,1,1850000.0
544,2010-03-08 00:00:00+00:00,-33.31244562,151.41139385,2010,1,300000.0
545,2010-03-11 00:00:00+00:00,-33.7219982,151.10514989,2010,1,856000.0
546,2010-03-13 00:00:00+00:00,-33.90635699,151.08034067,2010,1,645000.0
547,2010-03-16 00:00:00+00:00,-33.73999109,151.1242309,2010,1,991000.0
548,2010-03-19 00:00:00+00:00,-33.91853316,151.22401789,2010,1,649000.0
549,2010-04-14 00:00:00+00:00,-33.72484551,151.1613052,2010,2,600000.0
550,2010-04-14 00:00:00+00:00,-33.88464411,151.13143887,2010,2,451500.0
551,2010-04-21 00:00:00+00:00,-33.89514553,150.93961874,2010,2,460000.0
552,2010-04-30 00:00:00+00:00,-33.62563743,151.02074527,2010,2,1900000.0
553,2010-05-20 00:00:00+00:00,-33.73331694,151.00810955,2010,2,510000.0
554,2010-05-24 00:00:00+00:00,-32.05420482,152.50733661,2010,2,3214047.0
555,2010-06-09 00:00:00+00:00,-33.80973937,151.17737745,2010,2,380000.0
556,2010-06-27 00:00:00+00:00,-33.74646815,151.215374,2010,2,847000.0
557,2010-07-09 00:00:00+00:00,-34.43124823,150.87874409,2010,3,1200000.0
558,2010-07-19 00:00:00+00:00,-32.24171231,148.64206588,2010,3,245000.0
559,2010-07-23 00:00:00+00:00,-33.88905855,151.26119318,2010,3,682605.0
560,2010-08-09 00:00:00+00:00,-33.88935697,151.19570651,2010,3,681000.0
561,2010-08-09 00:00:00+00:00,-33.96864462,151.1027786,2010,3,315000.0
562,2010-08-19 00:00:00+00:00,-33.4253389,151.42749061,2010,3,757800.0
563,2010-08-20 00:00:00+00:00,-33.88467989,151.20110736,2010,3,655000.0
564,2010-08-25 00:00:00+00:00,-33.89646781,150.88341108,2010,3,350000.0
565,2010-09-15 00:00:00+00:00,-34.84666925,150.74542333,2010,3,490000.0
566,2010-09-18 00:00:00+00:00,-33.74296545,151.09975481,2010,3,1120000.0
567,2010-09-27 00:00:00+00:00,-33.70940107,150.98193745,2010,3,620000.0
568,2010-10-06 00:00:00+00:00,-36.73325189,149.98519274,2010,4,80000.0
569,2010-11-03 00:00:00+00:00,-34.58757877,150.59081375,2010,4,550000.0
570,2010-12-07 00:00:00+00:00,-33.79630824,150.89788128,2010,4,285000.0
571,2010-12-18 00:00:00+00:00,-33.79848903,150.80838293,2010,4,342500.0
572,2010-12-23 00:00:00+00:00,-33.66262705,151.29973691,2010,4,2000000.0
573,2011-02-05 00:00:00+00:00,-33.78356393,151.0959505,2011,1,755000.0
574,2011-03-16 00:00:00+00:00,-33.27252465,151.46668564,2011,1,165000.0
575,2011-03-24 00:00:00+00:00,-33.81203136,151.08109481,2011,1,752500.0
576,2011-04-06 00:00:00+00:00,-28.78525267,153.06362548,2011,2,345000.0
577,2011-04-08 00:00:00+00:00,-33.91166524,151.24875328,2011,2,790000.0
578,2011-04-12 00:00:00+00:00,-34.04372744,151.12387441,2011,2,695000.0
579,2011-04-12 00:00:00+00:00,-30.23009116,153.15200404,2011,2,460000.0
580,2011-04-29 00:00:00+00:00,-30.92519497,152.66427356,2011,2,207500.0
581,2011-05-18 00:00:00+00:00,-33.8807469,151.24476797,2011,2,2315000.0
582,2011-05-24 00:00:00+00:00,-34.47160391,150.84496611,2011,2,226000.0
583,2011-05-25 00:00:00+00:00,-33.8982762,151.21225664,2011,2,585000.0
584,2011-06-10 00:00:00+00:00,-33.71391843,151.03055162,2011,2,760000.0
585,2011-06-27 00:00:00+00:00,-33.71303339,151.30068555,2011,2,2350000.0
586,2011-06-29 00:00:00+00:00,-33.78171093,150.9645681,2011,2,534000.0
587,2011-07-15 00:00:00+00:00,-32.87853536,151.63396328,2011,3,395000.0
588,2011-07-21 00:00:00+00:00,-31.669286,149.13912982,2011,3,505.0
589,2011-07-29 00:00:00+00:00,-33.68597124,150.60674471,2011,3,349000.0
590,2011-08-26 00:00:00+00:00,-33.51114226,151.34032396,2011,3,290000.0
591,2011-08-26 00:00:00+00:00,-32.92752099,151.78493875,2011,3,3600.0
592,2011-08-31 00:00:00+00:00,-33.74640848,150.7246434,2011,3,335000.0
593,2011-08-31 00:00:00+00:00,-33.31045385,151.4090165,2011,3,278000.0
594,2011-09-14 00:00:00+00:00,-33.26345295,149.09401791,2011,3,233000.0
595,2011-09-14 00:00:00+00:00,-32.73257715,151.53881449,2011,3,272000.0
596,2011-10-04 00:00:00+00:00,-35.34294414,149.242809,2011,4,385000.0
597,2011-10-24 00:00:00+00:00,-33.78193242,150.78098428,2011,4,355000.0
598,2011-10-25 00:00:00+00:00,-33.7115159,150.71724026,2011,4,216500.0
599,2011-11-04 00:00:00+00:00,-33.88018,151.23743646,2011,4,1800000.0
600,2011-11-11 00:00:00+00:00,-33.89772872,151.2135843,2011,4,404000.0
601,2011-11-18 00:00:00+00:00,-33.89941086,151.26040735,2011,4,2200000.0
602,2011-11-19 00:00:00+00:00,-33.97495545,151.25352631,2011,4,1100000.0
603,2011-11-25 00:00:00+00:00,-35.52029757,147.03714871,2011,4,100000.0
604,2011-11-26 00:00:00+00:00,-33.82938166,150.96674718,2011,4,460000.0
605,2011-12-22 00:00:00+00:00,-33.6972652,150.98550918,2011,4,520000.0
606,2012-02-08 00:00:00+00:00,-33.92788363,151.09089309,2012,1,525000.0
607,2012-02-15 00:00:00+00:00,-30.22741555,149.44309719,2012,1,115000.0
608,2012-02-17 00:00:00+00:00,-33.64457099,150.91407641,2012,1,1175000.0
609,2012-02-27 00:00:00+00:00,-32.9574058,151.70244248,2012,1,365000.0
610,2012-03-16 00:00:00+00:00,-33.90715957,151.26605023,2012,1,1250000.0
611,2012-03-26 00:00:00+00:00,-33.90425787,151.20806398,2012,1,499000.0
612,2012-03-30 00:00:00+00:00,-34.26079902,150.5262954,2012,1,632500.0
613,2012-04-13 00:00:00+00:00,-33.4073183,149.55590724,2012,2,268000.0
614,2012-05-14 00:00:00+00:00,-33.88106081,151.21342577,2012,2,1460000.0
615,2012-05-23 00:00:00+00:00,-33.84834837,151.07365143,2012,2,550000.0
616,2012-06-04 00:00:00+00:00,-32.24158581,148.64722023,2012,2,290000.0
617,2012-06-04 00:00:00+00:00,-33.92489848,151.18828773,2012,2,600000.0
618,2012-06-05 00:00:00+00:00,-34.31159197,148.30958079,2012,2,232500.0
619,2012-06-14 00:00:00+00:00,-33.77906027,151.114124,2012,2,675000.0
620,2012-06-20 00:00:00+00:00,-33.71419235,151.297387,2012,2,570000.0
621,2012-06-29 00:00:00+00:00,-33.88262269,151.21606854,2012,2,440000.0
622,2012-07-27 00:00:00+00:00,-33.76307222,150.78878269,2012,3,175000.0
623,2012-07-30 00:00:00+00:00,-33.75808065,151.17173075,2012,3,1570000.0
624,2012-07-30 00:00:00+00:00,-33.67865292,150.86852821,2012,3,217500.0
625,2012-08-09 00:00:00+00:00,-32.92827618,151.78275399,2012,3,5600000.0
626,2012-08-20 00:00:00+00:00,-34.48552235,150.86084152,2012,3,145000.0
627,2012-09-05 00:00:00+00:00,-33.85360076,150.97928826,2012,3,282900.0
628,2012-09-29 00:00:00+00:00,-33.95421405,151.13852113,2012,3,472000.0
629,2012-10-08 00:00:00+00:00,-33.91430811,150.91734095,2012,4,550000.0
630,2012-10-16 00:00:00+00:00,-33.88285706,151.20344826,2012,4,7055000.0
631,2012-10-19 00:00:00+00:00,-31.9703888,152.58337274,2012,4,100000.0
632,2012-11-23 00:00:00+00:00,-34.38554044,150.91303495,2012,4,315000.0
633,2012-11-30 00:00:00+00:00,-33.54889817,150.69017216,2012,4,735000.0
634,2012-12-10 00:00:00+00:00,-32.33662747,148.76508522,2012,4,65000.0
635,2013-02-16 00:00:00+00:00,-33.91102359,151.18040364,2013,1,378000.0
636,2013-02-27 00:00:00+00:00,-33.90994103,151.14885245,2013,1,875000.0
637,2013-03-05 00:00:00+00:00,-33.78829277,150.68835898,2013,1,468000.0
638,2013-03-18 00:00:00+00:00,-33.74774779,151.10988363,2013,1,1070000.0
639,2013-04-03 00:00:00+00:00,-33.89676133,151.25114331,2013,2,592000.0
640,2013-04-18 00:00:00+00:00,-34.02927684,150.61846941,2013,2,1100000.0
641,2013-05-15 00:00:00+00:00,-33.25460605,151.49110974,2013,2,132500.0
642,2013-05-16 00:00:00+00:00,-32.54536439,148.95201439,2013,2,368000.0
643,2013-05-17 00:00:00+00:00,-35.69675815,150.19167982,2013,2,78000.0
644,2013-05-18 00:00:00+00:00,-33.93317176,150.83909721,2013,2,579950.0
645,2013-05-25 00:00:00+00:00,-33.8017154,151.18932312,2013,2,1055000.0
646,2013-05-25 00:00:00+00:00,-33.96361813,151.13435555,2013,2,271000.0
647,2013-05-30 00:00:00+00:00,-33.79272956,151.07847611,2013,2,27370000.0
648,2013-06-07 00:00:00+00:00,-33.91951905,151.22261901,2013,2,1941500.0
649,2013-06-07 00:00:00+00:00,-34.04419813,150.75557547,2013,2,385000.0
650,2013-06-27 00:00:00+00:00,-33.70485671,150.89789195,2013,2,688000.0
651,2013-07-02 00:00:00+00:00,-33.52668621,151.3611247,2013,3,1375000.0
652,2013-07-03 00:00:00+00:00,-31.98609491,141.45395327,2013,3,63000.0
